Date,LMCADS03,DXY,COMXCOPR,SPX,BCOM,MXWD,CL1,XAU,XAG,LMCADY RETURN,True Values,LMCADY,Predictions,PREDICTED PRICE,ACTUAL FUTURE PRICE,ERROR,ERROR%,xpc_chg,act_chg
9/7/2022,7622.5,109.84,48623,3979.87,115.7208,607.73,81.94,1718.37,18.4645,-0.006796363,0.025014131,7698.5,0.01599188,7822.603165,7994.25,171.6468,0.021471287,124.10,295.75
9/8/2022,7810.5,109.71,48221,4006.18,116.1733,612.34,83.54,1708.46,18.5359,0.028239431,-0.008910652,7919,-0.002898192,7896.082443,7893.5,2.5824,0.000327161,-22.92,-25.50
9/9/2022,7856.5,109,47981,4067.36,118.5179,622.92,86.79,1716.83,18.8586,0.000631194,-0.006965139,7924,-0.021133373,7758.296259,7848.75,90.4537,0.011524605,-165.70,-75.25
9/12/2022,7955.5,108.33,47630,4110.41,120.78,631,87.78,1724.54,19.7975,0.019433861,-0.031814578,8079.5,-0.017725566,7937.548095,7869,68.5481,0.008711157,-141.95,-210.50
9/13/2022,7868.5,109.82,47405,3932.69,120.107,610.49,87.31,1702.17,19.3335,-0.010607456,-0.021271009,7994.25,-0.018956207,7844.136627,7826.5,17.6366,0.00225345,-150.11,-167.75
9/14/2022,7803,109.66,46931,3946.01,121.3896,608.93,88.48,1697.32,19.6275,-0.012682897,-0.018475833,7893.5,-0.009975926,7815.146502,7826,10.8535,0.001386851,-78.35,-67.50
9/15/2022,7729.5,109.74,46602,3901.35,117.7562,603.3,85.1,1665.11,19.1725,-0.005685353,-0.014081803,7848.75,-0.009592143,7773.823595,7749,24.8236,0.003203458,-74.93,-99.75
9/16/2022,7762,109.76,46251,3873.33,116.7431,597.59,85.11,1675.06,19.5895,0.002576706,-0.045630844,7869,-0.010105506,7789.880219,7739,50.8802,0.006574521,-79.12,-130.00
9/19/2022,7753.5,109.74,45802,3899.89,116.8749,599.53,85.73,1675.84,19.5625,-0.005415578,-0.051989553,7826.5,-0.049247935,7450.398168,7518,67.6018,0.008991997,-376.10,-308.50
9/20/2022,7758,110.22,45714,3855.93,117.3242,594.58,84.45,1664.89,19.2737,-6.38876E-05,-0.053002961,7826,-0.06282878,7349.429887,7430,80.5701,0.010843891,-476.57,-396.00
9/21/2022,7690,110.64,45299,3789.93,116.9968,585.85,82.94,1673.89,19.5684,-0.009887721,-0.029997665,7749,-0.05535445,7331.714225,7422,90.2858,0.012164615,-417.29,-327.00
9/22/2022,7680,111.35,45403,3757.99,116.0139,579.55,83.49,1671.22,19.635,-0.001291322,-0.011959066,7739,-0.015393712,7620.780317,7520,100.7803,0.013401638,-118.22,-219.00
9/23/2022,7433,113.19,45262,3693.23,112.4019,567.86,78.74,1643.94,18.87,-0.028972335,0.02174249,7518,0.00352822,7544.572003,7647,102.4280,0.013394533,26.57,129.00
9/26/2022,7341.5,114.1,45304,3655.04,110.6013,560.43,76.71,1622.36,18.3505,-0.011774286,0.022951282,7430,0.018036367,7565.226034,7683.25,118.0240,0.015361203,135.23,253.25
9/27/2022,7353,114.11,45366,3647.29,110.4532,559.72,78.5,1628.9,18.3827,-0.001077296,0.049675171,7422,0.024325132,7604.754887,7602.5,2.2549,0.000296598,182.75,180.50
9/28/2022,7422,112.6,45087,3719.04,112.7518,565.81,82.15,1659.97,18.8997,0.013117575,0.026928047,7520,0.03032877,7751.566159,7800,48.4338,0.006209467,231.57,280.00
9/29/2022,7542,112.25,45149,3640.47,112.5709,557.88,81.23,1660.54,18.82,0.016747276,0.000359554,7647,0.016030693,7770.574556,7725.25,45.3246,0.005867067,123.57,78.25
9/30/2022,7560,112.12,44931,3585.62,111.4887,553.37,79.49,1660.61,19.0283,0.004729221,-0.023106814,7683.25,0.004917288,7721.123795,7649.75,71.3738,0.009330213,37.87,-33.50
10/3/2022,7508,111.75,44951,3678.43,112.7541,563.99,83.63,1699.89,20.703,-0.010565494,0.004625917,7602.5,-0.016348394,7479.221781,7507.75,28.5282,0.003799836,-123.28,-94.75
10/4/2022,7718,110.07,44949,3790.93,115.7081,582.14,86.52,1726.13,21.059,0.025646593,-0.017948578,7800,-0.009369671,7727.257883,7637.75,89.5079,0.011719143,-72.74,-162.25
10/5/2022,7679.5,111.21,44653,3783.28,116.4826,580.85,87.76,1716.26,20.6461,-0.009629549,-0.011620279,7725.25,0.003005572,7748.503724,7661.25,87.2537,0.011388967,23.25,-64.00
10/6/2022,7607.5,112.26,44653,3744.52,116.7247,576.45,88.45,1712.53,20.6372,-0.009821217,0.002056774,7649.75,0.010380677,7729.573176,7636,93.5732,0.012254214,79.82,-13.75
10/7/2022,7457.5,112.8,44434,3639.66,117.1356,563,92.64,1694.82,20.131,-0.018737147,0.01912924,7507.75,0.022311067,7677.138506,7665.5,11.6385,0.001518297,169.39,157.75
10/10/2022,7578.5,113.14,43871,3612.39,116.0076,557.51,91.13,1668.61,19.6073,0.017167237,0.000621718,7637.75,-0.009103186,7568.537646,7652.75,84.2124,0.011004195,-69.21,15.00
10/11/2022,7596,113.22,43324,3588.84,115.4479,552.1,89.35,1666.34,19.151,0.003072099,-0.023541375,7661.25,-0.011688393,7572.2236,7642.5,70.2764,0.009195473,-89.03,-18.75
10/12/2022,7545,113.32,42937,3577.03,114.6169,550.37,87.27,1673.19,19.0225,-0.00330125,-0.023888359,7636,-0.024448914,7451.571814,7483,31.4282,0.004199945,-184.43,-153.00
10/13/2022,7573,112.36,41869,3669.91,115.9979,558.71,89.11,1666.37,18.8945,0.003855836,-0.002612502,7665.5,-0.023169847,7489.933319,7455.75,34.1833,0.004584826,-175.57,-209.75
10/14/2022,7538.5,113.31,41276,3583.07,113.6662,552.08,85.61,1644.47,18.277,-0.001664681,0.008650853,7652.75,0.000107375,7653.571755,7645.5,8.0718,0.001055752,0.82,-7.25
10/17/2022,7562.5,112.04,40762,3677.95,113.1218,563.66,85.46,1650.09,18.6539,-0.001340286,0.006065961,7642.5,0.027730606,7857.396997,7719.24,138.1570,0.017897746,214.90,76.74
10/18/2022,7421,112.13,40700,3719.98,111.8046,569.98,82.82,1652.22,18.735,-0.021090994,0.019978173,7483,0.027554551,7692.057724,7689,3.0577,0.000397675,209.06,206.00
10/19/2022,7386.5,112.98,40402,3695.16,111.2009,565.21,85.55,1629.44,18.4638,-0.003648234,0.056103489,7455.75,0.018144555,7592.266032,7634,41.7340,0.005466855,136.52,178.25
10/20/2022,7560.5,112.88,39931,3665.78,111.449,563.06,85.98,1628.02,18.6709,0.025131693,0.024898356,7645.5,0.02941947,7873.767854,7886,12.2321,0.001551122,228.27,240.50
10/21/2022,7624,112.01,39852,3752.75,111.271,569.93,85.05,1657.69,19.421,0.009598674,-0.013070786,7719.24,0.011943175,7811.984963,7838.25,26.2650,0.00335088,92.74,119.01
10/24/2022,7556,111.99,39446,3797.34,111.6278,574.7,84.58,1649.78,19.2319,-0.003925178,-0.021958676,7689,-0.006599197,7638.425832,7619,19.4258,0.002549656,-50.57,-70.00
10/25/2022,7523,110.95,38892,3859.11,112.8293,584.01,85.32,1653.17,19.3473,-0.007178782,0.010813733,7634,-0.017940832,7498.260965,7522,23.7390,0.003155947,-135.74,-112.00
10/26/2022,7792,109.7,38037,3830.6,113.8936,584.14,87.91,1664.57,19.5815,0.032477081,-0.02865286,7886,-0.010105426,7806.709915,7717,89.7099,0.011624973,-79.29,-169.00
10/27/2022,7764.5,110.59,37479,3807.3,113.2491,582.18,89.08,1663.31,19.6014,-0.00607344,-0.031393802,7838.25,-0.014959312,7721.867842,7663.25,58.6178,0.007649214,-116.38,-175.00
10/28/2022,7550,110.75,37374,3901.06,111.7561,588.95,87.9,1644.86,19.2595,-0.028370468,0.065653531,7619,-0.006152002,7572.271782,7596,23.7282,0.003123778,-46.73,-23.00
10/31/2022,7450,111.53,36971,3871.98,113.3532,586.37,86.53,1633.56,19.1645,-0.012813067,0.052158713,7522,0.059628606,7984.16868,8136,151.8313,0.018661667,462.17,614.00
11/1/2022,7652,111.48,36828,3856.1,113.5167,587.47,88.37,1647.98,19.6278,0.025593627,0.051827686,7717,0.028177472,7937.538062,7924.75,12.7881,0.001613687,220.54,207.75
11/2/2022,7626.5,111.35,36529,3759.69,115.0882,578.22,90,1635.24,19.229,-0.006989512,0.057185599,7663.25,0.048717093,8045.824561,8127.5,81.6754,0.01004927,382.57,464.25
11/3/2022,7561,112.93,36529,3719.89,113.6014,570.77,88.17,1629.49,19.4715,-0.008814383,0.086523062,7596,0.022325978,7767.495407,8114.25,346.7546,0.042734029,171.50,518.25
11/4/2022,8099,110.88,36529,3770.55,117.4946,580.6,92.61,1681.87,20.8585,0.068676866,0.043991009,8136,0.0246307,8338.883702,8282.5,56.3837,0.00680757,202.88,146.50
11/7/2022,7914.5,110.12,36230,3806.8,118.1416,586.93,91.79,1675.63,20.799,-0.026307885,0.05298907,7924.75,0.057926964,8397.36308,8501.9,104.5369,0.012295713,472.61,577.15
11/8/2022,8115.5,109.64,36230,3828.11,116.3446,591.51,88.91,1712.42,21.3535,0.0252626,0.026798563,8127.5,0.04147514,8471.677264,8356,115.6773,0.013843617,344.18,228.50
11/9/2022,8104.5,110.55,36230,3748.57,114.5601,582.21,85.83,1706.74,21.053,-0.001631598,0.017893607,8114.25,0.03332857,8389.243464,8348.25,40.9935,0.004910426,274.99,234.00
11/10/2022,8271.5,108.21,36230,3956.37,115.9968,607.66,86.47,1755.45,21.6805,0.02052308,-0.025712601,8282.5,0.008516157,8353.336269,8260.75,92.5863,0.011207974,70.84,-21.75
11/11/2022,8492.5,106.29,35929,3992.93,116.8796,618.66,88.96,1771.24,21.7043,0.026144813,-0.055549688,8501.9,-0.02985277,8251.845711,8072.25,179.5957,0.022248532,-250.05,-429.65
11/14/2022,8375,106.66,35630,3957.25,116.6252,614.79,85.87,1771.4,21.983,-0.017309824,-0.063677236,8356,-0.038533203,8040.141164,8042.5,2.3588,0.000293296,-315.86,-313.50
11/15/2022,8376.5,106.4,36182,3991.73,117.5266,621.28,86.92,1778.94,21.5678,-0.000927908,-0.04570894,8348.25,-0.057470575,7881.997496,7840.5,41.4975,0.00529271,-466.25,-507.75
11/16/2022,8293.5,106.28,36626,3958.79,116.8407,616.56,85.59,1773.87,21.4716,-0.010536554,-0.036803759,8260.75,-0.0271188,8039.738698,7975.25,64.4887,0.008086104,-221.01,-285.50
11/17/2022,8110,106.69,36737,3946.56,115.1212,612.57,81.64,1760.44,20.956,-0.023083129,-0.008615782,8072.25,-0.011655074,7978.713475,7962.25,16.4635,0.002067691,-93.54,-110.00
11/18/2022,8076,106.93,37248,3965.34,114.794,616.04,80.08,1750.68,20.9415,-0.003692274,-0.008428331,8042.5,0.006661017,8096.250041,8003,93.2500,0.011651886,53.75,-39.50
11/21/2022,7880.5,107.84,36948,3949.94,115.3334,611.38,79.73,1738.05,20.8505,-0.025437372,0.012012252,7840.5,0.013366521,7946.003746,7975,28.9963,0.003635894,105.50,134.50
11/22/2022,8013,107.22,37896,4003.58,116.3729,618.36,80.95,1740.25,21.085,0.017040388,0.007588451,7975.25,-0.00451398,7939.331008,7935.25,4.0810,0.000514288,-35.92,-40.00
11/23/2022,8005,106.08,37596,4027.26,116.5097,623.24,77.94,1749.68,21.538,-0.001631373,0.032679417,7962.25,0.009225985,8036.049512,8036,0.0495,6.1613E-06,73.80,73.75
11/24/2022,8041,106.08,37596,4027.26,116.5097,625.96,77.94,1755.24,21.527,0.005104848,0.037823627,8003,0.040364318,8332.643805,8226.75,105.8938,0.012871888,329.64,223.75
11/25/2022,8008,105.96,37596,4026.12,114.9175,625.15,76.28,1754.93,21.7453,-0.003504823,0.055781639,7975,0.04412634,8334.787231,8311.5,23.2872,0.002801808,359.79,336.50
11/28/2022,7959,106.68,37396,3963.94,114.3929,617.15,77.24,1741.36,20.9354,-0.004996789,0.050767023,7935.25,0.04898849,8333.665117,8432.5,98.8349,0.011720709,398.42,497.25
11/29/2022,8037.5,106.82,37146,3957.63,115.1879,617.64,78.2,1749.85,21.2578,0.012616587,0.042483133,8036,0.014158786,8150.589313,8348.5,197.9107,0.023706137,114.59,312.50
11/30/2022,8239,105.95,36847,4080.11,116.0528,630.92,80.55,1768.52,22.1943,0.023459593,0.024405732,8226.75,0.004777614,8266.148276,8384.75,118.6017,0.014144933,39.40,158.00
12/1/2022,8336,104.73,36847,4076.57,116.079,635.51,81.22,1803.1,22.7562,0.010249058,0.025333599,8311.5,0.008838265,8385.284824,8430,44.7152,0.005304291,73.78,118.50
12/2/2022,8450,104.55,36546,4071.7,114.4683,633.54,79.98,1797.63,23.1403,0.01445319,0.008796066,8432.5,0.015213391,8561.767727,8524.75,37.0177,0.004342383,129.27,92.25
12/5/2022,8391,105.29,36245,3998.84,111.1317,626.69,76.93,1768.68,22.2527,-0.010011406,-0.002308466,8348.5,0.016092654,8483.936364,8507,23.0636,0.002711136,135.44,158.50
12/6/2022,8421.5,105.58,35864,3941.26,109.979,618.82,74.25,1771.04,22.1916,0.004332698,0.0076631,8384.75,-0.000436794,8381.088394,8329.25,51.8384,0.006223657,-3.66,-55.50
12/7/2022,8456.5,105.1,35565,3933.92,110.7246,616.22,72.01,1786.27,22.7219,0.005382192,0.005707289,8430,0.011698451,8529.197036,8449.25,79.9470,0.009462028,99.20,19.25
12/8/2022,8543,104.77,35513,3963.51,111.1893,620.25,71.46,1789.14,23.065,0.011176925,-0.032396927,8524.75,0.000759464,8531.226703,8478.25,52.9767,0.006248542,6.48,-46.50
12/9/2022,8543,104.81,35169,3934.38,111.7327,619.36,71.02,1797.32,23.4735,-0.002084343,-0.032617431,8507,-0.025352439,8294.037764,8253,41.0378,0.004972466,-212.96,-254.00
12/12/2022,8374,105.13,34742,3990.56,112.737,622.59,73.17,1781.44,23.3098,-0.021115938,-0.003126412,8329.25,-0.020689292,8158.694138,8234,75.3059,0.00914572,-170.56,-95.25
12/13/2022,8497,103.98,34616,4019.65,114.9612,629.3,75.39,1810.8,23.7355,0.014304264,-0.013764145,8449.25,-0.021139132,8272.514785,8303.25,30.7352,0.003701589,-176.74,-146.00
12/14/2022,8516.5,103.77,34705,3995.32,114.549,627.8,77.28,1807.32,23.9465,0.003426381,-0.012909915,8478.25,-0.001944408,8461.780837,8333.75,128.0308,0.015362932,-16.47,-144.50
12/15/2022,8293.5,104.56,35097,3895.75,113.79,612.72,76.11,1776.85,23.0855,-0.02692729,0.00453351,8253,0.012826346,8359.537617,8369.5,9.9624,0.00119032,106.54,116.50
12/16/2022,8266.5,104.7,34843,3852.36,112.7092,606.13,74.29,1793.08,23.224,-0.002304847,0.011351408,8234,-0.003132626,8208.246314,8290.5,82.2537,0.009921439,-25.75,56.50
12/19/2022,8320,104.72,35968,3817.66,111.6411,602,75.19,1787.62,22.9878,0.008375081,0.002976327,8303.25,0.00432668,8339.253335,8328,11.2533,0.001351265,36.00,24.75
12/20/2022,8354.5,103.97,35886,3821.62,111.9071,602.98,76.09,1817.94,24.1641,0.003666531,-0.000690204,8333.75,0.001020308,8342.257334,8328,14.2573,0.001711976,8.51,-5.75
12/21/2022,8393.5,104.16,35606,3878.44,113.1305,610.14,78.29,1814.39,23.9655,0.004280611,0.006728018,8369.5,0.003233362,8396.60542,8328,68.6054,0.008237923,27.11,-41.50
12/22/2022,8310.5,104.43,35694,3822.39,111.2826,604.39,77.49,1792.52,23.5681,-0.009483865,0.014251738,8290.5,0.010652226,8379.284315,8426,46.7157,0.00554423,88.78,135.50
12/23/2022,8349.5,104.31,35494,3844.82,112.5557,605.79,79.56,1798.2,23.7332,0.00451305,0.004404312,8328,0.016108682,8463.239444,8409.5,53.7394,0.006390326,135.24,81.50
12/26/2022,8349.5,104.31,35494,3844.82,112.5557,605.97,79.56,1798.2,23.7332,0,0.004404312,8328,0.011467345,8424.049714,8364.76,59.2897,0.007088035,96.05,36.76
12/27/2022,8349.5,104.18,35494,3829.25,113.3564,605.24,79.53,1813.69,24.0378,0,-0.002524798,8328,0.002577629,8349.494188,8364.76,15.2658,0.001825015,21.49,36.76
12/28/2022,8443,104.46,35394,3783.22,112.6616,599.97,78.96,1804.35,23.538,0.011698832,-0.022807374,8426,-0.01421671,8307.05749,8307,0.0575,6.92072E-06,-118.94,-119.00
12/29/2022,8418,103.84,35394,3849.28,112.3937,607.38,78.4,1814.91,23.8954,-0.001960144,-0.005724182,8409.5,-0.025105292,8201.00516,8236,34.9948,0.004249009,-208.49,-173.50
12/30/2022,8372,103.52,35091,3839.5,112.8052,605.38,80.26,1824.02,23.9545,-0.005334376,0.024228421,8364.76,-0.01133359,8270.492444,8361.5,91.0076,0.010884118,-94.27,-3.26
1/2/2023,8372,103.52,35091,3839.5,112.8052,606.31,80.26,1824.02,23.9545,0,0.054467065,8364.76,0.026063876,8585.644111,8569.9,15.7441,0.001837141,220.88,205.14
1/3/2023,8321.5,104.52,34929,3824.14,110.3157,605.46,76.93,1839.48,24.0072,-0.00692911,0.067884758,8307,0.055330448,8779.583603,8833,53.4164,0.006047368,472.58,526.00
1/4/2023,8252,104.25,34929,3852.97,108.5645,611.12,72.84,1854.56,23.7597,-0.008583744,0.100583461,8236,0.06654664,8802.72585,8890.5,87.7742,0.009872802,566.73,654.50
1/5/2023,8374.5,105.04,34849,3808.1,107.3618,605.7,73.67,1832.89,23.2438,0.015123048,0.092195845,8361.5,0.07682623,9029.202681,9107.5,78.2973,0.008597016,667.70,746.00
1/6/2023,8589.5,103.88,34049,3895.08,108.1114,617.4,73.77,1865.69,23.8305,0.024618227,0.067523086,8569.9,0.06719799,9165.56983,9169.05,3.4802,0.000379556,595.67,599.15
1/9/2023,8859.5,103,33948,3892.09,109.2429,621.93,74.63,1871.81,23.6506,0.030238644,0.028481061,8833,0.049366347,9279.995434,9168.55,111.4454,0.012155186,447.00,335.55
1/10/2023,8912,103.24,33550,3919.25,108.6524,623.63,75.12,1877.03,23.6032,0.006488583,0.043200402,8890.5,0.027799083,9141.115042,9088.19,52.9250,0.005823496,250.62,197.69
1/11/2023,9124.5,103.19,33250,3969.61,109.6679,629.93,77.41,1875.69,23.4157,0.024114959,0.023707948,9107.5,0.028059775,9366.673572,9282.99,83.6836,0.009014722,259.17,175.49
1/12/2023,9187,102.25,33250,3983.17,110.9404,634.03,78.39,1897.09,23.7777,0.006735432,0.014288239,9169.05,0.021411186,9367.48704,9326,41.4870,0.004448535,198.44,156.95
1/13/2023,9185.5,102.2,33238,3999.09,111.5772,638.08,79.86,1920.23,24.2643,-5.45328E-05,0.015069311,9168.55,0.026640108,9416.083685,9301,115.0837,0.012373259,247.53,132.45
1/16/2023,9104.5,102.2,33238,3999.09,111.5772,638.18,79.86,1916.02,24.2545,-0.008803381,0.026341772,9088.19,0.020412358,9275.607699,9307.76,32.1523,0.003454354,187.42,219.57
1/17/2023,9287,102.39,33238,3990.97,112.0157,638.05,80.18,1908.69,23.9286,0.021207925,0.000863573,9282.99,0.00941901,9370.839655,9330.77,40.0697,0.004294357,87.85,47.78
1/18/2023,9323.5,102.36,32701,3928.86,111.5941,633.51,79.48,1904.11,23.4645,0.004622505,-0.003921468,9326,0.003467105,9358.390342,9291.01,67.3803,0.007252209,32.39,-34.99
1/19/2023,9305.5,102.06,32573,3898.85,111.8466,627.53,80.33,1932.24,23.8479,-0.002684277,0.000591159,9301,0.002240917,9321.866142,9289.5,32.3661,0.003484164,20.87,-11.50
1/20/2023,9324,102.01,32116,3972.61,112.1277,636.4,81.31,1926.08,23.933,0.00072654,-0.00706418,9307.76,0.001837729,9324.880863,9306.5,18.3809,0.001975056,17.12,-1.26
1/23/2023,9356,102.14,32084,4019.81,112.5185,642.68,81.62,1931.04,23.458,0.00246908,-0.015381164,9330.77,-0.006438279,9270.888872,9242.24,28.6489,0.003099776,-59.88,-88.53
1/24/2023,9314.5,101.92,31673,4016.95,111.9141,642.92,80.13,1937.36,23.676,-0.004270275,-0.009892696,9291.01,-0.012637406,9174.334525,9188.35,14.0155,0.001525353,-116.68,-102.66
1/25/2023,9314.5,101.64,31133,4016.22,111.7393,643.23,80.15,1946.11,23.913,-0.000162536,-0.024960424,9289.5,-0.003869559,9253.623195,9199.55,54.0732,0.005877809,-35.88,-89.95
1/26/2023,9329.5,101.84,30658,4060.43,112.3885,648.33,81.01,1929.21,23.9125,0.001828351,-0.030354531,9306.5,-0.016974717,9149.858034,9060.5,89.3580,0.009862373,-156.64,-246.00
1/27/2023,9263.5,101.93,30135,4070.56,111.611,649.94,79.68,1928.04,23.604,-0.0069288,-0.031991093,9242.24,-0.01640579,9091.850752,9028.25,63.6008,0.007044638,-150.39,-213.99
1/30/2023,9210,102.28,29462,4017.77,110.7983,643.95,77.9,1923.17,23.6005,-0.005847903,-0.038875771,9188.35,-0.03241881,8895.251253,8951.25,55.9987,0.006255969,-293.10,-237.10
1/31/2023,9222.5,102.1,28543,4076.6,111.8001,648.37,78.87,1928.36,23.7305,0.001218193,-0.033890119,9199.55,-0.037488766,8861.05475,8838,23.0548,0.002608594,-338.50,-361.55
2/1/2023,9087,101.22,27990,4119.21,109.5348,654.32,76.41,1950.52,23.9835,-0.015230264,-0.021954381,9060.5,-0.015490651,8921.228445,8893,28.2284,0.003174232,-139.27,-167.50
2/2/2023,9052.5,101.75,27703,4179.76,109.4116,662.34,75.88,1912.72,23.4665,-0.003565756,-0.00845477,9028.25,-0.015663113,8887.941205,8863.75,24.1912,0.002729229,-140.31,-164.50
2/3/2023,8980.5,102.92,26599,4136.48,107.0711,656.26,73.39,1864.97,22.353,-0.008565363,-0.013778613,8951.25,-0.002604859,8927.963602,8952.24,24.2764,0.002711768,-23.29,0.99
2/6/2023,8871.5,103.62,26362,4111.08,106.6752,648.93,74.11,1867.48,22.27,-0.012732581,0.008842886,8838,-0.003131561,8810.366554,8828.76,18.3934,0.002083355,-27.63,-9.24
2/7/2023,8925,103.43,25853,4164,108.1139,654.56,77.14,1873.1,22.1715,0.006203844,0.003143598,8893,0.007358609,8958.681476,8916.5,42.1815,0.004730721,65.68,23.50
2/8/2023,8892.5,103.41,25480,4117.86,108.0934,651.09,78.47,1875.49,22.319,-0.003294525,-0.004183042,8863.75,0.002744737,8888.112079,8921,32.8879,0.003686573,24.36,57.25
2/9/2023,8983,103.22,25062,4081.5,107.9031,649.01,78.06,1861.78,21.9774,0.009933855,0.004375906,8952.24,-0.010939711,8854.838823,8826.75,28.0888,0.003182238,-97.40,-125.49
2/10/2023,8857.5,103.63,24157,4090.46,108.6756,646.87,79.72,1865.57,22.0037,-0.013889206,0.01366689,8828.76,0.004522545,8868.778892,8991.5,122.7211,0.013648569,40.02,162.74
2/13/2023,8938,103.35,23848,4137.29,108.5619,652.26,80.14,1853.49,21.9925,0.009888919,0.022072768,8916.5,0.001861349,8933.112178,8950.25,17.1378,0.001914787,16.61,33.75
2/14/2023,8946.5,103.23,23396,4136.13,108.7588,652.84,79.06,1854.31,21.8525,0.000504555,0.029000348,8921,0.020206934,9103.0997,9115.5,12.4003,0.001360353,182.10,194.50
2/15/2023,8857.5,103.92,23035,4147.6,107.4009,652.76,78.59,1836.01,21.6264,-0.010621164,0.030817146,8826.75,0.023892982,9040.187049,9183.5,143.3130,0.015605483,213.44,356.75
2/16/2023,9023,103.86,22332,4090.41,107.4432,648.08,78.49,1836.36,21.5785,0.018492803,-0.011916351,8991.5,0.009898223,9080.941799,9103,22.0582,0.002423179,89.44,111.50
2/17/2023,8987.5,103.86,21654,4079.09,106.5327,645.03,76.34,1842.36,21.7302,-0.004598222,-0.029623607,8950.25,-0.01769732,8793.247917,8884.99,91.7421,0.010325513,-157.00,-65.26
2/20/2023,9141.5,103.86,21654,4079.09,106.5327,646.14,76.34,1841.38,21.8171,0.018294796,-0.037158226,9115.5,-0.04874389,8681.830307,8689,7.1697,0.000825146,-433.67,-426.50
2/21/2023,9200.5,104.18,20833,3997.34,107.0443,636.57,76.16,1835.09,21.8335,0.007432134,-0.025643138,9183.5,-0.04254786,8800.957616,8783,17.9576,0.002044588,-382.54,-400.50
2/22/2023,9112,104.59,19948,3991.05,106.1328,633.68,73.95,1825.39,21.5099,-0.008804366,-0.002089405,9103,-0.012420705,8990.633602,8951,39.6336,0.004427841,-112.37,-152.00
2/23/2023,8904,104.6,19292,4012.32,105.9813,635.43,75.39,1822.28,21.3085,-0.024240693,0.00484027,8884.99,0.022173667,9084.203292,9084,0.2033,2.23791E-05,199.21,199.01
2/24/2023,8716.5,105.21,18614,3970.04,105.5489,628,76.32,1811.04,20.764,-0.022305478,0.030098341,8689,0.022059062,8882.800864,8928.1,45.2991,0.005073771,193.80,239.10
2/27/2023,8802,104.67,17962,3982.24,105.9698,630.71,75.68,1817.14,20.63,0.010760177,0.012474527,8783,0.02189072,8977.386057,8954.5,22.8861,0.002555816,194.39,171.50
2/28/2023,8961,104.87,17072,3970.15,106.1591,629.02,77.05,1826.92,20.9114,0.018947223,-0.02414115,8951,-0.008243142,8877.51891,8893.25,15.7311,0.00176888,-73.48,-57.75
3/1/2023,9100.5,104.48,16533,3951.39,107.2923,628.86,77.69,1836.72,20.993,0.014749366,-0.02203762,9084,-0.038267545,8742.944911,8737.5,5.4449,0.000623166,-341.06,-346.50
3/2/2023,8958.5,105.03,16279,3981.35,106.9377,631.22,78.16,1835.87,20.8975,-0.017311018,-0.01078815,8928.1,-0.014030587,8803.708202,8886,82.2918,0.009260837,-124.39,-42.10
3/3/2023,8983.5,104.52,15962,4045.64,108.3105,639.69,79.68,1856.48,21.2613,0.002952593,-0.012077781,8954.5,-0.017747737,8796.979837,8832.3,35.3202,0.003998977,-157.52,-122.20
3/6/2023,8920.5,104.35,15854,4048.42,107.3258,641.48,80.46,1846.86,21.052,-0.006863637,0.002807177,8893.25,0.002399187,8914.612182,8847,67.6122,0.007642385,21.36,-46.25
3/7/2023,8763.5,105.62,15446,3986.37,105.7738,632.88,77.58,1813.45,20.076,-0.017668454,0.008149819,8737.5,0.023563778,8945.833432,8918.25,27.5834,0.00309292,208.33,180.75
3/8/2023,8910.5,105.66,15337,3992.01,105.0476,632.23,76.66,1813.8,20.0257,0.016852897,-0.046678115,8886,-0.005967642,8833.129446,8809,24.1294,0.002739181,-52.87,-77.00
3/9/2023,8853,105.31,15226,3918.32,104.1983,624.51,75.72,1831.03,20.073,-0.006061548,-0.037320411,8832.3,-0.040479735,8481.910518,8480.75,1.1605,0.000136841,-350.39,-351.55
3/10/2023,8867,104.58,15128,3861.59,104.5533,616.6,76.68,1868.26,20.5395,0.001662962,-0.031431528,8847,-0.03665424,8528.591105,8508.75,19.8411,0.002331847,-318.41,-338.25
3/13/2023,8931,103.6,15128,3855.76,105.1314,614.21,74.8,1913.7,21.8026,0.008021321,-0.024633046,8918.25,-0.029965023,8654.978599,8573.25,81.7286,0.009532978,-263.27,-345.00
3/14/2023,8833.5,103.6,15128,3919.29,104.2085,619.38,71.33,1904.01,21.697,-0.012325813,-0.005463872,8809,-0.004968175,8765.343884,8701.25,64.0939,0.007366055,-43.66,-107.75
3/15/2023,8504.5,104.65,15128,3891.93,102.152,612.09,67.61,1918.58,21.7755,-0.037975037,0.048308566,8480.75,0.022707365,8675.52857,8761,85.4714,0.009755899,194.78,280.25
3/16/2023,8518,104.42,15128,3960.28,102.7609,619.86,68.35,1919.52,21.6968,0.003296156,0.059789492,8508.75,0.03675572,8827.313891,8900.5,73.1861,0.008222696,318.56,391.75
3/17/2023,8580,103.71,14827,3916.64,102.5945,616.09,66.74,1989.25,22.602,0.007551845,0.03872374,8573.25,0.046293397,8979.464855,9033,53.5351,0.005926618,406.21,459.75
3/20/2023,8697.5,103.28,14827,3951.57,102.5698,620.03,67.64,1978.84,22.5445,0.014819803,0.028326494,8701.25,0.029006815,8957.341797,8911.75,45.5918,0.00511592,256.09,210.50
